Category,Description,Data.Kilocalories,Data.Protein,Data.Fat.Total Lipid,Data.Carbohydrate,Data.Sugar Total,Data.Cholesterol,Data.Water,Data.Major Minerals.Calcium,Data.Major Minerals.Iron,Data.Vitamins.Vitamin C,Data.Vitamins.Vitamin A - RAE,missing_count
CEREALS,"CEREALS,QUAKER,INST OATMEAL,FRUIT & CRM VAR,DRY",386.0,7.99,7.52,74.72,31.20000076,0,6.39,314,11.31,0.4,944,0
CEREALS,"CEREALS,QUAKER,INST OATMEAL,FRT& CRM VAR,PREP W/ BOILING H2O",72.0,1.45,1.36,13.56,5.659999847,0,82.93,59,2.06,0.1,171,0
CEREALS,"CEREALS,QUAKER,INST OATMEAL,RAISINS,DATES & WALNUTS,DRY",365.0,8.87,5.5,73.69,0.0,0,8.12,288,10.82,0.6,852,0
CEREALS,"CEREALS,QUAKER,INST OATMEAL,LO NA,DRY",365.0,13.0,7.09,67.29,1.090000033,0,9.09,393,29.4,0.0,1180,0
CEREALS,"CEREALS,QUAKER,FARINA,CREAMY WHEAT,ENR,DRY",349.0,10.82,0.95,76.13,0.300000012,0,11.66,12,30.0,0.0,0,0
CEREALS,"CEREALS,QUAKER,OAT BRAN,QUAKER/MOTHER'S OAT BRAN,DRY",364.0,17.03,7.97,62.94,1.429999948,0,8.9,79,8.07,0.0,0,0
CEREALS,"CEREALS,QUAKER,SCOTCH BARLEY,REG&QUICK,DRY",346.0,10.74,2.24,76.38,0.660000026,0,9.65,28,1.99,0.0,1,0
CEREALS,"CEREALS,QUAKER,OATMEAL,INST,LO NA,PREP W/H2O",93.0,3.59,1.79,16.67,0.0,0,76.98,98,7.43,0.0,284,0
CEREALS,"CEREALS,QUAKER,OATMEAL,INST,RAISINS,DATES&WALNUTS,PREP W/H2O",116.0,2.83,1.75,23.5,0.0,0,70.63,93,3.46,0.2,272,0
CEREALS,"CEREALS,QKR,OAT BRAN,PREP W/H2O,NO SALT",43.0,2.03,0.95,7.49,0.0,0,89.07,11,0.97,0.0,1,0
CEREALS,"CEREALS,QUAKER,CREAMY WHEAT,FARINA,ENR,PREP W/H2O,NO SALT",51.0,1.53,0.07,11.26,0.0,0,86.99,4,4.73,0.0,0,0
CEREALS,"CEREALS,QUAKER,CORN GRITS,INST,BUTTER FLAVOR,PREP W/H2O",71.0,1.51,1.03,14.02,0.159999996,0,82.49,79,5.41,0.0,8,0
CEREALS RTE,"CEREALS RTE,GEN MILLS,BERRY BURST CHEERIOS,ALL FLAVORS",367.0,10.0,4.0,80.0,31.11000061,0,2.07,370,16.67,70.0,556,0
CEREALS,"CEREALS,OAT BRAN,QKR,QKR/MOTHER'S OAT BRAN,PREP W/H2O,SALT",43.0,2.03,0.95,7.49,0.0,0,88.98,11,0.97,0.0,1,0
CEREALS,"CEREALS,QUAKER,CREAMY WHEAT,FARINA,ENR,PREP W/H2O,SALT",,1.53,0.07,11.24,0.0,0,86.87,4,4.72,0.0,0,0
CEREALS RTE,"CEREALS RTE,JUST RIGHT W/ CRUNCHY NUGGETS",371.0,7.7,2.7,83.7,21.20000076,0,3.2,26,29.5,0.0,683,0
CEREALS RTE,"CEREALS RTE,GENERAL MILLS,HONEY NUT CLUSTERS",382.0,7.27,4.55,83.64,30.90999985,0,2.15,36,8.18,10.9,0,0
CEREALS RTE,"CEREALS RTE,GENERAL MILLS,FIBER ONE",200.0,6.67,3.33,83.33,0.0,0,3.19,333,15.0,20.0,2,0
CEREALS RTE,"CEREALS RTE,GENERAL MILLS,OATMEAL CRISP,RAISIN",382.0,9.09,3.64,80.0,32.72999954,0,4.73,36,8.18,0.0,0,0
CEREALS RTE,"CEREALS RTE,GENERAL MILLS,TOTAL CORN FLAKES",373.0,6.05,1.61,85.55,11.0,0,2.56,3333,60.0,200.0,389,0
CEREALS RTE,"CEREALS RTE,GENERAL MILLS,TOTAL RAISIN BRAN",309.0,5.45,1.82,76.36,34.54999924,0,8.75,1818,32.73,0.0,273,0
CEREALS,"CEREALS,QUAKER,QUAKER MULTIGRAIN OATMEAL,PREP W/H2O,NO SALT",61.0,2.08,0.47,13.49,0.0,0,83.58,8,0.56,0.0,0,0
CEREALS,"CEREALS,QUAKER,QUAKER MULTIGRAIN OATMEAL,PREP W/H2O,SALT",61.0,2.07,0.47,13.47,0.0,0,83.44,8,0.56,0.0,0,0
CEREALS RTE,"CEREALS RTE,KELLOGG,KELLOGG'S ALL-BRAN W/ EX FIBER",192.0,11.3,3.5,77.0,0.370000005,0,3.0,415,18.0,25.0,614,0
CEREALS RTE,"CEREALS RTE,APPL CINN SQUARES MINI-WHEATS",331.0,7.2,1.8,80.1,21.20000076,0,9.5,38,29.5,0.0,0,0
CEREALS RTE,"CEREALS RTE,KELLOGG,KELLOGG'S COMPLETE OAT BRAN FLAKES",350.0,11.0,3.5,77.0,20.0,0,3.0,54,63.0,210.0,782,0
CEREALS RTE,"CEREALS RTE,KELLOGG,KELLOGG'S CRISPIX",377.0,6.25,1.28,86.95,11.52999973,0,3.35,13,33.15,30.5,905,0
CEREALS RTE,"CEREALS RTE,GENERAL MILLS,RAISIN NUT BRAN",364.0,7.27,6.36,76.36,27.27000046,0,7.54,36,8.18,0.0,0,0
CEREALS RTE,"CEREALS RTE,GENERAL MILLS,BASIC 4",382.0,7.27,5.45,80.0,25.45000076,0,4.0,455,8.18,0.0,273,0
CEREALS RTE,"CEREALS RTE,GENERAL MILLS,APPL CINN CHEERIOS",400.0,6.67,5.0,83.33,43.33000183,0,2.3,333,15.0,20.0,501,0
CEREALS RTE,"CEREALS RTE,GENERAL MILLS,FRSTD CHEERIOS",393.0,7.14,3.57,83.25,42.86000061,0,2.2,357,16.07,21.4,536,0
CEREALS RTE,"CEREALS RTE,GENERAL MILLS,FRANKENBERRY",400.0,3.33,3.33,88.88,46.66999817,0,2.02,67,15.0,20.0,3,0
CEREALS RTE,"CEREALS RTE,GENERAL MILLS,COUNTRY CORN FLAKES",367.0,6.67,1.67,84.09,6.670000076,0,2.3,833,28.0,20.0,455,0
CEREALS RTE,"CEREALS RTE,GENERAL MILLS,COUNT CHOCULA",400.0,3.33,3.3,88.37,43.33000183,0,2.02,333,15.0,20.0,2,0
CEREALS RTE,"CEREALS RTE,GENERAL MILLS,COCOA PUFFS",400.0,3.33,5.0,86.67,46.66999817,0,1.8,333,15.0,20.0,1,0
CEREALS RTE,"CEREALS RTE,GENERAL MILLS,CINN TOAST CRUNCH",433.0,5.27,9.38,79.73,33.15000153,0,2.64,451,18.27,23.5,991,0
CEREALS RTE,"CEREALS RTE,GENERAL MILLS,BOO BERRY",400.0,3.33,3.33,88.82,46.66999817,0,2.02,67,15.0,20.0,3,0
CEREALS RTE,"CEREALS RTE,GENERAL MILLS,BERRY BERRY KIX",400.0,3.33,5.0,86.67,30.0,0,2.3,133,15.0,20.0,501,0
CEREALS RTE,"CEREALS RTE,GENERAL MILLS,NATURE VALLEY LOFAT FRUIT GRANOLA",386.0,8.0,4.6,80.0,33.40999985,0,6.72,36,2.0,0.0,0,0
CEREALS RTE,"CEREALS RTE,GENERAL MILLS,KABOOM",400.0,3.33,3.33,87.26,20.0,0,2.37,333,28.0,20.0,501,0
CEREALS RTE,"CEREALS RTE,KELLOGG,KELLOGG'S JUST RIGHT FRUIT & NUT",366.0,7.0,3.3,81.7,25.0,0,5.9,35,27.0,0.0,249,0
CEREALS RTE,"CEREALS RTE,KELLOGG,KELLOGG'S LOFAT GRANOLA W/ RAISINS",384.0,7.8,5.0,81.7,29.0,0,3.5,38,3.0,2.0,375,0
CEREALS RTE,"CEREALS RTE,KELLOGG,KELLOGG'S MUESLIX",357.0,9.1,5.5,73.0,31.0,0,8.7,58,8.2,0.4,164,0
CEREALS RTE,"CEREALS RTE,KELLOGG,KELLOGG'S RAISIN MINI-WHEATS",342.0,9.4,1.4,79.9,,0,7.8,39,28.0,0.0,0,0
CEREALS RTE,"CEREALS RTE,KELLOGG,KELLOGG'S RICE KRISPIES TREATS CRL",399.0,4.8,4.6,84.7,31.0,0,3.5,10,6.2,20.0,505,0
CEREALS RTE,"CEREALS RTE,KELLOGG,KELLOGG'S STRAWBERRY MINI-WHEATS",335.0,9.1,2.0,80.0,18.60000038,0,7.5,45,32.4,0.0,0,0
CEREALS RTE,"CEREALS RTE,HEALTH VALLEY,FIBER 7 FLAKES",353.0,14.44,1.41,78.15,1.860000014,0,3.0,71,2.54,4.2,106,0
CEREALS RTE,"CEREALS RTE,QUAKER,QUAKER APPL ZAPS",393.0,3.68,3.45,88.74,46.99000168,0,2.5,9,16.49,22.0,551,0
CEREALS RTE,"CEREALS RTE,QUAKER,QUAKER COCOA BLASTS",394.0,3.67,3.54,88.7,48.29000092,0,2.5,7,15.0,20.0,475,0
CEREALS RTE,"CEREALS RTE,QUAKER,QUAKER FRUITANGY OH!S",392.0,4.87,3.5,87.21,43.25,0,2.5,9,15.01,40.0,1002,0
CEREALS RTE,"CEREALS RTE,QUAKER,QUAKER MARSHMLLW SAFARI",396.0,5.79,5.02,84.27,47.27000046,0,2.1,87,15.0,40.0,1001,0
CEREALS RTE,"CEREALS RTE,QUAKER,QUAKER SWT PUFFS",391.0,6.76,1.93,87.99,47.47000122,0,2.22,10,1.9,0.0,0,0
CEREALS RTE,"CEREALS RTE,OAT,CORN&WHEAT SQUARES,PRESWEETENED,MAPLE FLAV",430.0,6.0,9.8,79.9,35.45000076,0,2.5,20,6.0,0.0,737,0
CEREALS RTE,"CEREALS RTE,KELLOGG,KELLOGG'S HONEY CRUNCH CORN FLAKES",385.0,6.8,1.9,87.0,33.0,0,3.0,22,6.2,20.0,502,0
CEREALS,"CEREALS,QUAKER,HOMINY GRITS,WHITE,QUICK,DRY",347.0,8.53,1.36,79.16,1.0,0,10.48,4,3.52,0.0,0,0
CEREALS,"CEREALS,QUAKER,HOMINY GRITS,YEL,QUICK,DRY",337.0,8.26,1.66,77.76,1.080000043,0,11.74,4,4.11,0.0,0,0
CEREALS,"CEREALS,QUAKER,HOMINY GRITS,WHITE,REG,DRY",347.0,8.53,1.36,79.16,1.0,0,10.48,4,3.52,0.0,0,0
CEREALS,"CEREALS,QUAKER,FARINA,ENR CINN FLAVOR,DRY",346.0,12.11,0.79,74.54,0.289999992,0,12.14,33,30.0,0.4,0,0
CEREALS RTE,"CEREALS RTE,KELLOGG,KELLOGG'S SMART START ANTIOXIDANT CRL",365.0,7.0,1.41,86.0,28.0,0,3.0,24,36.0,30.0,751,0
CEREALS RTE,"CEREALS RTE,KELLOGG,KELLOGG'S FRSTD MINI-WHEATS,BITE SIZE",344.0,10.1,1.6,81.0,20.10000038,0,6.0,32,28.0,0.0,0,0
CEREALS RTE,"CEREALS RTE,KRAFT,POST BANANA NUT CRUNCH CRL",422.0,8.5,10.3,74.0,20.39999962,0,4.5,36,27.46,0.2,0,0
CEREALS RTE,"CEREALS RTE,KRAFT,POST BLUEBERRY MORNING CRL",383.0,6.6,4.5,78.9,20.79999924,0,7.2,27,3.27,0.0,0,0
CEREALS RTE,"CEREALS RTE,KRAFT,POST BRAN FLAKES",320.0,9.4,2.2,80.4,18.89999962,0,3.7,56,27.0,0.0,0,0
CEREALS RTE,"CEREALS RTE,KRAFT,POST COCOA PEBBLES CRL",398.0,3.5,4.2,87.9,44.0,0,2.9,12,6.21,0.0,0,0
CEREALS RTE,"CEREALS RTE,KRAFT,POST FRUITY PEBBLES CRL",401.0,3.6,3.9,87.9,44.0,0,3.0,5,6.67,0.0,0,0
CEREALS RTE,"CEREALS RTE,KRAFT,POST FRSTD ALPHA-BITS CRL",405.0,8.5,4.1,83.5,39.0,0,1.3,30,8.44,0.0,0,0
CEREALS RTE,"CEREALS RTE,KRAFT,POST MARSHMLLW ALPHA-BITS CRL",398.0,5.9,3.3,86.7,43.5,0,1.5,14,9.31,0.0,0,0
CEREALS RTE,"CEREALS RTE,KRAFT,POST FRUIT&FIBRE DATES,RAISINS&WALNUTS CRL",385.0,7.1,5.6,76.2,29.79999924,0,8.5,43,9.82,0.0,0,0
CEREALS RTE,"CEREALS RTE,KRAFT,POST GOLDEN CRISP CRL",398.0,5.5,1.4,90.9,53.90000153,0,2.9,15,6.67,0.0,0,0
CEREALS RTE,"CEREALS RTE,KRAFT,POST GRAPE-NUTS FLAKES",365.0,10.0,2.9,81.5,17.60000038,0,3.2,39,27.93,0.0,0,0
CEREALS RTE,"CEREALS RTE,KRAFT,POST GREAT GRAINS CRUNCHY PECAN CRL",408.0,9.3,11.8,71.4,15.30000019,0,5.8,28,5.09,0.2,0,0
CEREALS RTE,"CEREALS RTE,KRAFT,POST GREAT GRAINS RAISIN,DATE&PECAN CRL",377.0,8.0,8.4,73.2,24.60000038,0,8.7,31,6.67,0.1,0,0
CEREALS RTE,"CEREALS RTE,KRAFT,POST HONEY BUNCHES OF OATS W/ALMONDS CRL",407.0,7.8,8.5,78.0,21.0,0,3.0,37,26.13,0.1,0,0
CEREALS RTE,"CEREALS RTE,KRAFT,POST HONEYCOMB CRL",395.0,5.2,2.1,88.9,38.29999924,0,1.5,17,9.31,0.0,0,0
CEREALS RTE,"CEREALS RTE,KRAFT,POST OREO O'S CRL",415.0,4.8,8.8,79.7,42.40000153,0,2.5,19,6.67,0.0,0,0
CEREALS RTE,"CEREALS RTE,KRAFT,POST TOASTIES CORN FLAKES",360.0,6.7,0.1,86.7,6.5,0,3.5,3,19.29,0.0,0,0
CEREALS RTE,"CEREALS RTE,KRAFT,POST FRSTD SHREDDED WHEAT BITE SIZE CRL",352.0,7.8,1.9,83.8,22.29999924,0,6.0,13,3.46,0.0,0,0
CEREALS RTE,"CEREALS RTE,KRAFT,POST THE ORIGINAL SHREDDED WHEAT 'N BRAN",334.0,12.5,1.4,79.9,1.0,0,4.5,45,4.18,0.0,0,0
CEREALS RTE,"CEREALS RTE,KRAFT,POST THE ORIGIN SHREDDED WHEAT SPOON SIZE",340.0,10.3,1.1,83.0,0.899999976,0,4.1,43,3.18,0.0,0,0
CEREALS RTE,"CEREALS RTE,KRAFT,POST 100% BRAN CRL",287.0,12.7,2.1,78.2,24.39999962,0,2.8,76,27.93,0.0,0,0
CEREALS RTE,"CEREALS RTE,GENERAL MILLS,MULTI-BRAN CHEX",328.0,6.9,2.59,84.06,20.69000053,0,2.5,213,34.47,12.8,294,0
CEREALS RTE,"CEREALS RTE,MALT-O-MEAL,COLOSSAL CRUNCH",415.0,4.2,5.48,86.6,40.65000153,0,1.25,6,13.65,0.0,0,0
CEREALS RTE,"CEREALS RTE,MALT-O-MEAL,BERRY COLOSSAL CRUNCH",412.0,4.89,5.44,85.9,41.29999924,1,1.56,14,15.6,3.6,0,0
CEREALS RTE,"CEREALS RTE,MALT-O-MEAL,CRISPY RICE",381.0,6.3,1.13,86.4,9.0,1,3.4,7,35.1,62.1,877,0
CEREALS RTE,"CEREALS RTE,MALT-O-MEAL,TOOTIE FRUITIES",401.0,5.0,3.29,87.9,45.70000076,1,1.5,407,15.5,70.3,1245,0
CEREALS,"CEREALS,RTE,MALT-O-MEAL,TOASTY O'S",404.0,13.1,5.92,74.6,3.900000095,1,2.0,406,32.7,20.5,218,0
CEREALS RTE,"CEREALS RTE,QUAKER,MOTHER'S PNUT BUTTER BUMPERS CRL",403.0,8.28,7.34,78.27,29.51000023,0,2.5,100,4.03,0.0,7,0
CEREALS RTE,"CEREALS RTE,QUAKER,MOTHER'S TSTD OAT BRAN CRL,BROWN SUGAR",373.0,11.9,5.17,74.92,15.5,0,4.0,66,4.11,0.0,4,0
CEREALS RTE,"CEREALS RTE,QUAKER,MOTHER'S CINN OAT CRUNCH",380.0,10.49,4.64,79.21,25.06999969,0,2.5,74,3.6,0.1,0,0
CEREALS RTE,"CEREALS RTE,QUAKER,MOTHER'S GROOVY GRAHAMS",372.0,5.44,1.63,86.38,44.81999969,0,2.5,138,4.97,0.0,7,0
CEREALS RTE,"CEREALS RTE,QUAKER,MOTHER'S COCOA BUMPERS",376.0,5.08,1.74,87.64,41.84000015,0,2.5,139,5.29,0.0,8,0
CEREALS RTE,"CEREALS RTE,QUAKER,FRUITY BRONTOSAURUS BLASTS,BAGGED CRL",376.0,3.75,2.45,89.27,43.95000076,0,2.5,5,9.58,28.0,805,0
CEREALS RTE,"CEREALS RTE,QUAKER,CRISPY CORN PUFFS CRL",376.0,7.23,2.88,83.5,20.35000038,0,2.5,376,28.73,22.0,551,0
CEREALS RTE,"CEREALS RTE,QUAKER,FRSTD OATS",396.0,6.06,5.96,81.96,37.49000168,0,2.5,25,19.01,25.3,634,0
CEREALS RTE,"CEREALS RTE,QUAKER,OATMEAL CRL,BROWN SUGAR BLISS",384.0,8.78,5.56,79.69,0.0,0,2.5,298,10.1,3.2,480,0
CEREALS RTE,"CEREALS RTE,QUAKER,HONEY GRAHAM BAGGED CRL",395.0,5.6,5.24,83.64,38.36999893,0,2.5,35,17.68,23.6,590,0
CEREALS RTE,"CEREALS RTE,QUAKER,TSTD OATS/OATMMM'S",380.0,9.23,5.1,77.91,7.989999771,0,3.5,41,29.53,22.0,551,0
CEREALS RTE,"CEREALS RTE,QUAKER,KRETSCHMER TSTD WHEAT BRAN",200.0,17.56,5.16,59.51,0.0,0,11.72,66,13.88,0.0,0,0
CEREALS RTE,"CEREALS RTE,QUAKER,CINN CRUNCH BAGGED CRL",397.0,5.07,6.02,83.67,0.0,0,2.5,32,16.5,22.0,551,0
CEREALS RTE,"CEREALS RTE,QUAKER,KRETSCHMER WHEAT GERM,REG",366.0,31.43,9.56,49.38,0.0,0,4.78,50,8.34,6.0,0,0
CEREALS RTE,"CEREALS RTE,GENERAL MILLS,PARA SU FAMILIA RAISIN BRAN",309.0,7.27,1.82,76.36,20.0,0,8.14,1273,32.73,0.0,273,0
CEREALS RTE,"CEREALS RTE,KELLOGG,KELLOGG'S,CRISPIX CINN CRUNCH",399.0,4.8,3.7,87.0,30.39999962,0,3.0,31,19.6,21.0,501,0
CEREALS RTE,"CEREALS RTE,KELLOGG,KELLOGG'S CRUNCHEROOS",365.0,13.3,5.0,73.3,4.400000095,0,3.0,407,33.3,24.4,0,0
CEREALS RTE,"CEREALS RTE,KELLOGG,KELLOGG'S MARSHMLLW FROOT LOOPS",394.0,4.0,2.4,90.0,53.0,0,2.5,11,15.0,50.0,487,0
CEREALS RTE,"CEREALS RTE,KELLOGG,KELLOGG'S PUFFED WHEAT",322.0,15.0,1.6,77.0,0.0,0,4.0,40,0.0,0.0,0,0
CEREALS RTE,"CEREALS RTE,KELLOGG,KELLOGG'S,RAISIN BRAN CRUNCH",354.0,6.1,1.9,84.9,37.70000076,0,5.3,35,8.5,1.3,307,0
CEREALS RTE,"CEREALS RTE,KELLOGG,KELLOGG'S SPL K RED BERRIES",369.0,12.4,1.0,80.6,32.20000076,0,3.0,60,26.2,67.7,726,0
CEREALS RTE,"CEREALS RTE,KELLOGG,KELLOGG'S SHREDDED WHEAT MINIATURES",339.0,11.0,2.1,80.0,2.0,0,5.0,42,30.0,0.0,0,0
CEREALS RTE,"CEREALS RTE,KASHI GOLEAN CRUNCH! BY KELLOGG",377.0,17.5,5.8,67.9,24.60000038,0,4.0,87,3.5,0.0,0,0
CEREALS RTE,"CEREALS RTE,KASHI HEART TO HEART,HONEY TSTD OAT",358.0,13.0,5.1,76.0,14.0,0,2.8,25,5.5,91.0,189,0
CEREALS RTE,"CEREALS RTE,PUFFED KASHI BY KELLOGG",394.0,12.0,2.9,80.0,3.200000048,0,3.0,41,2.8,0.0,0,0
CEREALS RTE,"CEREALS RTE,KASHI 7 WHL GRAIN HONEY PUFFS",381.0,10.0,3.3,82.5,23.0,0,3.0,29,2.35,0.0,0,0
CEREALS RTE,"CEREALS RTE,KASHI GOOD FRIENDS BY KELLOGG",316.0,9.4,3.6,81.8,17.0,0,2.0,34,3.0,0.0,6,0
CEREALS RTE,"CEREALS RTE,KASHI GOLEAN BY KELLOGG",284.0,26.1,1.9,58.0,12.0,0,2.2,140,5.0,0.0,5,0
CEREALS RTE,"CEREALS RTE,QUAKER,MOTHER'S HONEY ROUNDUP",382.0,5.44,2.0,87.77,35.68000031,0,2.5,23,1.77,0.0,0,0
CEREALS RTE,"CEREALS RTE,QUAKER,HONEY NUT OATS",385.0,6.04,3.65,84.53,38.63999939,0,2.5,27,17.68,23.6,0,0
CEREALS RTE,"CEREALS RTE,QUAKER,HONEY CRISP CORN FLAKES",374.0,5.68,0.77,88.82,0.0,0,2.5,1,15.0,50.0,0,0
CEREALS RTE,"CEREALS RTE,GENERAL MILLS,HARMONY",365.0,11.0,2.2,79.0,24.0,0,2.83,1091,16.4,55.0,273,0
CEREALS RTE,"CEREALS RTE,QUAKER,CRANBERRY MACADAMIA NUT CRL",408.0,6.64,9.82,76.98,28.72999954,0,4.26,126,17.15,17.9,387,0
CEREALS RTE,"CEREALS RTE,QUAKER,FRUITY OCEAN ADVENTURE BAGGED CRL",394.0,4.86,3.84,87.24,,0,2.5,12,18.34,24.5,612,0
CEREALS,"CEREALS,QUAKER,QUICK OATS,DRY",371.0,13.7,6.87,68.18,1.419999957,0,9.37,47,4.64,0.0,0,0
CEREALS RTE,"CEREALS RTE,MALT-O-MEAL,APPL CINN TOASTY O'S",410.0,7.1,5.69,82.5,41.20000076,1,1.9,417,16.8,25.4,862,0
CEREALS RTE,"CEREALS RTE,MALT-O-MEAL,FRSTD FLAKES",387.0,5.0,0.4,90.9,37.40000153,0,2.1,0,14.33,61.5,1186,0
CEREALS,"CEREALS,QUAKER,INST OATMEAL,CINNAMON-SPICE,DRY",370.0,8.59,4.67,76.97,33.70000076,0,6.56,239,8.6,0.1,718,0
CERLS,"CERLS,QUKR,INST OTML,DNSR EGS W/ ""DNSR BNS"",BRN SGR CINN,DRY",389.0,7.67,7.47,75.85,39.0,0,6.04,220,7.92,0.0,661,0
CEREALS,"CEREALS,QUAKER,INST OATMEAL,FRENCH VANILLA FLAVOR,DRY",369.0,9.05,4.93,75.73,29.59000015,0,6.88,256,9.2,0.1,768,0
CEREALS,"CEREALS,QUAKER,INST OATMEAL,BKD APPL,DRY",363.0,7.99,4.39,77.09,34.79999924,0,6.28,550,9.9,0.8,826,0
CEREALS,"CEREALS,QUAKER,INST OATMEAL EXPRESS,GOLDEN BROWN SUGAR,DRY",372.0,8.5,4.78,77.0,32.45000076,0,6.6,204,7.33,0.0,612,0
CEREALS,"CEREALS,QUAKER,INST OATMEAL,TREASURE HUNT,DRY",369.0,7.72,4.76,76.93,36.16999817,0,7.06,223,8.04,0.1,708,0
CEREALS,"CEREALS,QUAKER,INST OATMEAL,HONEY NUT,DRY",389.0,9.29,8.37,72.58,29.92000008,0,6.46,244,8.8,0.2,734,0
CEREALS,"CEREALS,QUAKER,INST OATMEAL,BANANA BREAD,DRY",368.0,8.85,4.75,75.86,30.46999931,0,6.68,268,9.95,0.9,806,0
CEREALS,"CEREALS,QUAKER,INST OATMEAL EXPRESS,BKD APPL,DRY",367.0,8.07,4.62,77.43,34.56999969,0,6.35,204,7.33,0.8,612,0
CEREALS,"CEREALS,QUAKER,INST OATMEAL EXPRESS CINN ROLL,DRY",371.0,8.85,5.04,76.34,30.98999977,0,6.77,204,7.33,0.2,612,0
CEREALS,"CEREALS,QUAKER,INST OATMEAL,NUTR FOR WOMEN,VANILLA CINN,DRY",363.0,11.71,4.65,72.03,29.44000053,0,6.47,866,15.43,0.1,734,0
CEREALS,"CEREALS,QUAKER,INST OATMEAL,NUTR FOR WOMEN,GLDN BRWN SGR,DRY",363.0,11.6,4.72,71.65,27.95999908,0,6.52,847,15.09,0.0,718,0
CEREALS,"CEREALS,QUAKER,INST OATMEAL,NUTR FOR WOMEN,APPL SPICE,DRY",360.0,10.57,4.18,74.01,34.0,0,5.99,846,15.07,0.8,717,0
CEREALS,"CEREALS,QUAKER,INST OATMEAL,CINN SPICE,PREP W/ BOILING H2O",107.0,2.4,1.31,21.52,9.420000076,0,73.8,69,2.41,0.0,201,0
CLS,"CLS,QKR,INSTOAT,DIN EGSW/ DINBNS,BRNSGRCINN,PRP W/ BOIL H2O",119.0,2.28,2.22,22.51,11.56999969,0,72.05,67,2.35,0.0,196,0
CEREALS,"CEREALS,QUAKER,INST OATMEAL,FRENCH VANILLA,PREP W/ BOIL H2O",102.0,2.41,1.31,20.16,7.880000114,0,75.13,70,2.45,0.0,205,0
CEREALS,"CEREALS,QUAKER,INST OATMEAL,BKD APPL,PREP W/ BOILING H2O",96.0,2.02,1.11,19.45,8.779999733,0,76.27,141,2.5,0.2,208,0
CEREALS,"CEREALS,QUAKR,INST OATMEAL,TREASURE HUNT,PREP W/ BOILING H2O",108.0,2.19,1.35,21.85,10.27000046,0,73.53,65,2.29,0.0,201,0
CEREALS,"CEREALS,QUAKER,INST OATMEAL,HONEY NUT,PREP W/ BOILING H2O",107.0,2.47,2.23,19.32,7.96999979,0,75.02,67,2.35,0.0,195,0
CEREALS,"CEREALS,QUAKR,INST OATMEAL,EXPR BKD APPL,PREP W/ BOILING H2O",120.0,2.53,1.45,24.24,10.81999969,0,70.61,65,2.3,0.2,191,0
CEREALS,"CEREALS,QUAKER,INST OATMEAL, CINN ROLL,PREP W/ BOILING H2O",121.0,2.77,1.58,23.9,9.699999809,0,70.75,65,2.3,0.0,192,0
CRLS,"CRLS,QUAKR INST OTML,NUTR FOR WMN,VNLA CINN,PREP W/ BOIL H2O",104.0,3.22,1.28,19.82,8.100000381,0,74.19,240,4.25,0.0,202,0
CEREALS,"CEREALS,QKR,INST OATMEAL,FOR WOMEN,BRSUGR,PREP W/H2O",105.0,3.24,1.32,20.04,7.820000172,0,73.79,239,4.22,0.0,201,0
CERLS,"CERLS,QUKR,INST OATML,NUTR FOR WMN,APL SPCE,PREP W/ BOIL H2O",107.0,3.0,1.19,21.02,9.659999847,0,73.23,242,4.28,0.2,204,0
CERLS,"CERLS,QUKR,INST OATML,EXPR,GLDN BRN SUGR,PREP W/ BOIL H2O",121.0,2.66,1.5,24.1,10.15999985,0,70.69,65,2.3,0.0,192,0
CEREALS RTE,"CEREALS RTE,UNCLE SAM CRL",431.0,15.98,11.6,65.78,1.559999943,0,4.43,95,4.03,61.5,0,0
CEREALS,"CEREALS,QUAKER,INST OATMEAL,RAISIN & SPICE,DRY",360.0,7.76,4.27,76.31,36.31000137,0,8.23,256,9.2,0.7,768,0
CEREALS,"CEREALS,QUAKER,INST OATMEAL,RAISIN & SPICE,PREP",100.0,2.07,1.14,20.32,9.670000076,0,75.49,70,2.45,0.2,204,0
CERLS,"CERLS,QUAKER,INST GRIT PRDCT W/ RDEYE GRVY&IMITN HAM BIT,DRY",346.0,9.93,1.75,76.62,0.0,0,7.13,9,28.93,0.0,0,0
CEREALS,"CEREALS,QUAKER,MOTHER'S INST OATMEAL (NON-FORTIFIED),DRY",359.0,13.7,7.1,65.81,1.419999957,0,11.5,52,3.81,0.0,0,0
CERLS,"CERLS,QUKR,INST GRIT PRDCT W/ IMITN BACN BIT&CHDR FLVR,DRY",363.0,10.29,5.35,72.49,2.269999981,0,6.96,24,28.93,0.0,1,0
CEREALS,"CEREALS,QUAKER,INST GRITS PRODUCT W/ AMERICAN CHS FLAVOR,DRY",364.0,8.9,4.67,75.15,2.00999999,1,6.8,12,28.93,0.0,0,0
CEREALS,"CEREALS,QUAKER,INST GRITS PRODUCT--HAM 'N' CHS",359.0,10.83,4.69,71.98,,1,6.82,23,28.93,0.0,1,0
CEREALS RTE,"CEREALS RTE,KELLOGG'S,FRUIT HARVEST APPL CINN",397.0,7.0,5.0,83.0,37.0,0,3.0,42,7.0,0.0,240,0
CEREALS RTE,"CEREALS RTE,KELLOGG'S,FRUIT HARVEST PEACH/STRAWBERRY",368.0,7.0,1.2,87.0,30.0,0,3.0,23,11.0,3.0,399,0
